4.03	rLTE	0.026732	9
4.03	rLTE	0.026632	9
4.031	rLTE	0.027832	19
4.031	rLTE	0.027732	19
4.031	rLTE	0.027632	19
4.032	rLTE	0.029232	10
4.032	rLTE	0.029132	10
4.032	rLTE	0.029032	10
4.032	rLTE	0.028932	10
4.033	rLTE	0.030232	12
4.033	rLTE	0.030132	12
4.033	rLTE	0.030032	12
4.034	rLTE	0.031232	0
4.034	rLTE	0.031132	0
4.034	rLTE	0.031032	0
4.035	rLTE	0.032232	14
4.035	rLTE	0.032132	14
4.035	rLTE	0.032032	14
4.036	rLTE	0.033432	13
4.036	rLTE	0.033332	13
4.037	rLTE	0.033932	22
4.037	rLTE	0.033832	22
4.037	rLTE	0.033732	22
4.038	rLTE	0.034832	10
4.038	rLTE	0.034732	10
4.038	rLTE	0.034632	10
4.039	rLTE	0.035932	12
4.039	rLTE	0.035832	12
4.039	rLTE	0.035732	12
4.04	rLTE	0.036932	0
4.04	rLTE	0.036832	0
4.04	rLTE	0.036732	0
4.041	rLTE	0.037932	14
4.041	rLTE	0.037832	14
4.041	rLTE	0.037732	14
4.042	rLTE	0.039232	13
4.042	rLTE	0.039132	13
4.043	rLTE	0.039632	22
4.044	rLTE	0.040632	12
4.045	rLTE	0.041632	0
4.046	rLTE	0.042632	14
4.047	rLTE	0.044032	13
4.048	rLTE	0.044932	13
4.048	rLTE	0.044832	13
4.049	rLTE	0.045732	13
4.049	rLTE	0.045632	13
4.05576	rUAV	0.0532888	7
4.05747	rUAV	0.0549993	18
4.05915	rUAV	0.0566835	3
4.06269	rUAV	0.0602189	17
4.06444	rUAV	0.0619684	24
4.06787	rUAV	0.0653046	3
4.07326	rUAV	0.0706954	17
4.07505	rUAV	0.0724839	24
4.0768	rUAV	0.0743328	11
4.08044	rUAV	0.0779733	25
4.08213	rUAV	0.0794573	3
4.08555	rUAV	0.0830792	28
4.08723	rUAV	0.0847635	29
4.08897	rUAV	0.0864	11
4.09077	rUAV	0.0882014	25
4.09257	rUAV	0.0900027	28
4.09425	rUAV	0.0915867	17
4.09782	rUAV	0.0952517	29
4.09952	rUAV	0.0968491	11
4.10123	rUAV	0.0985591	24
4.10298	rUAV	0.100209	3
4.10468	rUAV	0.102008	25
4.10639	rUAV	0.103719	28
4.10811	rUAV	0.105442	29
4.10982	rUAV	0.107052	17
4.11151	rUAV	0.108739	11
4.11319	rUAV	0.110423	24
4.1149	rUAV	0.112133	25
4.1166	rUAV	0.11383	28
4.12171	rUAV	0.118847	3
4.12354	rUAV	0.120674	17
4.12729	rUAV	0.124419	24
4.12961	rUAV	0.126837	29
4.13168	rUAV	0.128812	11
4.13339	rUAV	0.130523	25
4.13509	rUAV	0.13222	28
4.13679	rUAV	2.12901	1
4.13859	rUAV	0.135718	29
4.14027	rUAV	2.13239	1
4.14208	rUAV	2.13411	1
4.15653	rUAV	0.154058	27
4.15835	rUAV	0.155785	7
4.16022	rUAV	0.157652	18
4.19619	rUAV	0.193619	27
4.19788	rUAV	0.195217	7
4.19957	rUAV	0.196901	18
4.22297	rUAV	0.220299	27
4.22479	rUAV	0.222026	7
4.22653	rUAV	0.223763	18
4.25361	rUAV	0.250839	27
4.25545	rUAV	0.25258	7
4.25919	rUAV	0.256324	18
4.26718	rSAT	0.264713	13
4.26718	rSAT	0.264715	17
4.26719	rSAT	0.264717	19
4.2675	rSAT	0.265033	27
4.2675	rSAT	0.265035	31
4.2675	rSAT	0.265037	32
4.26751	rSAT	0.264939	13
4.26782	rSAT	0.265252	17
4.26782	rSAT	0.265254	19
4.26782	rSAT	0.265256	27
4.26783	rSAT	0.265258	31
4.26814	rSAT	0.265572	32
4.26814	rSAT	0.265474	13
4.26814	rSAT	0.265476	17
4.26815	rSAT	0.265478	19
4.26846	rSAT	0.265791	27
4.26846	rSAT	0.265793	31
4.26846	rSAT	0.265795	32
4.26878	rSAT	0.266011	13
4.26878	rSAT	0.266013	17
4.26878	rSAT	0.266015	19
4.26878	rSAT	0.266017	27
4.2691	rSAT	0.26633	31
4.2691	rSAT	0.266332	32
4.2691	rSAT	0.266234	13
4.2691	rSAT	0.266236	17
4.26942	rSAT	0.26655	19
4.26942	rSAT	0.266552	27
4.26942	rSAT	0.266554	31
4.26942	rSAT	0.266556	32
4.26974	rSAT	0.266769	13
4.26974	rSAT	0.266771	17
4.26974	rSAT	0.266773	19
4.27006	rSAT	0.267089	27
4.27006	rSAT	0.267091	31
4.27006	rSAT	0.267093	32
4.27006	rSAT	0.266995	13
4.27038	rSAT	0.267308	17
4.27038	rSAT	0.26731	19
4.27038	rSAT	0.267312	27
4.27038	rSAT	0.267314	31
4.2707	rSAT	0.267628	32
4.2707	rSAT	0.26753	13
4.2707	rSAT	0.267532	17
4.2707	rSAT	0.267534	19
4.27102	rSAT	0.267847	27
4.27102	rSAT	0.267849	31
4.27102	rSAT	0.267851	32
4.27133	rSAT	0.268067	13
4.27134	rSAT	0.268069	17
4.27134	rSAT	0.268071	19
4.27134	rSAT	0.268073	27
4.27165	rSAT	0.268386	31
4.27166	rSAT	0.268388	32
4.27166	rSAT	0.26829	13
4.27166	rSAT	0.268292	17
4.27197	rSAT	0.268606	19
4.27198	rSAT	0.268608	27
4.27198	rSAT	0.26861	31
4.27198	rSAT	0.268612	32
4.28349	rUAV	0.280619	27
5.016	rLTE	0.013681	4
5.016	rLTE	0.013581	4
5.016	rLTE	0.013481	4
5.016	rLTE	0.013381	4
5.016	rLTE	0.013281	4
5.016	rLTE	0.013181	4
5.016	rLTE	0.013081	4
5.017	rLTE	0.014681	15
5.017	rLTE	0.014581	15
5.017	rLTE	0.014481	15
5.017	rLTE	0.014381	15
5.017	rLTE	0.014281	15
5.017	rLTE	0.014181	15
5.017	rLTE	0.014081	15
5.017	rLTE	0.013981	15
5.017	rLTE	0.013881	15
5.018	rLTE	0.015681	26
5.018	rLTE	0.015581	26
5.018	rLTE	0.015481	26
5.018	rLTE	0.015381	26
5.018	rLTE	0.015281	26
5.018	rLTE	0.015181	26
5.018	rLTE	0.015081	26
5.018	rLTE	0.014981	26
5.018	rLTE	0.014881	26
5.019	rLTE	0.016681	9
5.019	rLTE	0.016581	9
5.019	rLTE	0.016481	9
5.019	rLTE	0.016381	9
5.019	rLTE	0.016281	9
5.019	rLTE	0.016181	9
5.019	rLTE	0.016081	9
5.02	rLTE	0.017681	19
5.02	rLTE	0.017581	19
5.02	rLTE	0.017481	19
5.02	rLTE	0.017381	19
5.02	rLTE	0.017281	19
5.02	rLTE	0.017181	19
5.02	rLTE	0.017081	19
5.021	rLTE	0.018681	10
5.021	rLTE	0.018581	10
5.021	rLTE	0.018481	10
5.022	rLTE	0.019681	22
5.022	rLTE	0.019581	22
5.022	rLTE	0.019481	22
5.023	rLTE	0.020681	12
5.023	rLTE	0.020581	12
5.023	rLTE	0.020481	12
5.024	rLTE	0.021681	0
5.024	rLTE	0.021581	0
5.024	rLTE	0.021481	0
5.025	rLTE	0.022681	14
5.025	rLTE	0.022581	14
5.025	rLTE	0.022481	14
5.026	rLTE	0.023681	13
5.027	rLTE	0.023981	4
5.027	rLTE	0.023881	4
5.027	rLTE	0.023781	4
5.028	rLTE	0.024781	15
5.029	rLTE	0.025781	26
5.03	rLTE	0.026981	9
5.03	rLTE	0.026881	9
5.03	rLTE	0.026781	9
5.031	rLTE	0.027981	19
5.031	rLTE	0.027881	19
5.031	rLTE	0.027781	19
5.032	rLTE	0.029381	10
5.032	rLTE	0.029281	10
5.032	rLTE	0.029181	10
5.032	rLTE	0.029081	10
5.033	rLTE	0.030381	22
5.033	rLTE	0.030281	22
5.033	rLTE	0.030181	22
5.034	rLTE	0.031381	12
5.034	rLTE	0.031281	12
5.034	rLTE	0.031181	12
5.035	rLTE	0.032381	0
5.035	rLTE	0.032281	0
5.035	rLTE	0.032181	0
5.036	rLTE	0.033381	14
5.036	rLTE	0.033281	14
5.036	rLTE	0.033181	14
5.037	rLTE	0.034581	13
5.037	rLTE	0.034481	13
5.038	rLTE	0.034981	10
5.038	rLTE	0.034881	10
5.038	rLTE	0.034781	10
5.039	rLTE	0.036081	22
5.039	rLTE	0.035981	22
5.039	rLTE	0.035881	22
5.04	rLTE	0.037081	12
5.04	rLTE	0.036981	12
5.04	rLTE	0.036881	12
5.041	rLTE	0.038081	0
5.041	rLTE	0.037981	0
5.041	rLTE	0.037881	0
5.042	rLTE	0.039081	14
5.042	rLTE	0.038981	14
5.042	rLTE	0.038881	14
5.043	rLTE	0.040381	13
5.043	rLTE	0.040281	13
5.044	rLTE	0.040781	22
5.045	rLTE	0.041781	12
5.046	rLTE	0.042781	0
5.047	rLTE	0.043781	14
5.048	rLTE	0.045181	13
5.049	rLTE	0.046081	13
5.049	rLTE	0.045981	13
5.05	rLTE	0.046881	13
5.05	rLTE	0.046781	13
5.05582	rUAV	0.0534968	7
5.05751	rUAV	0.055194	1
5.05924	rUAV	0.056917	11
5.06092	rUAV	0.0586017	18
5.06434	rUAV	0.0620223	3
5.06783	rUAV	0.0655081	25
5.07122	rUAV	0.0689031	17
5.07636	rUAV	0.0740374	28
5.07804	rUAV	0.0757215	24
5.07985	rUAV	0.0774359	1
5.08511	rUAV	0.0826929	3
5.08694	rUAV	0.0845202	17
5.08864	rUAV	0.0863203	29
5.09039	rUAV	0.0879693	24
5.09207	rUAV	0.0896533	11
5.09393	rUAV	0.0914062	1
5.09561	rUAV	0.0931901	25
5.09732	rUAV	0.0948001	3
5.09908	rUAV	0.0965625	17
5.10267	rUAV	0.100254	28
5.10451	rUAV	0.101994	24
5.1062	rUAV	0.103777	29
5.10793	rUAV	0.105414	11
5.10968	rUAV	0.107063	1
5.11305	rUAV	0.110531	25
5.11476	rUAV	0.112241	28
5.1165	rUAV	0.113978	29
5.11819	rUAV	0.115575	11
5.11998	rUAV	0.117364	25
5.12171	rUAV	0.119087	28
5.12514	rUAV	0.12252	3
5.12862	rUAV	0.126006	29
5.13041	rUAV	0.127694	11
5.1321	rUAV	0.129378	25
5.13381	rUAV	0.131188	17
5.13552	rUAV	0.132801	28
5.13904	rUAV	0.136325	29
5.14075	rUAV	0.138135	24
5.14258	rUAV	0.139863	1
5.14437	rUAV	0.141651	3
5.14611	rUAV	0.143388	17
5.1478	rUAV	0.145085	24
5.15772	rUAV	3.14994	5
5.1594	rUAV	3.15153	5
5.16297	rUAV	3.15499	5
5.17339	rUAV	0.171068	27
5.17515	rUAV	0.17273	7
5.17689	rUAV	0.174467	18
5.20382	rUAV	0.201399	27
5.20552	rUAV	0.202997	7
5.2072	rUAV	0.204681	18
5.23829	rUAV	0.235775	27
5.24008	rUAV	0.237463	7
5.24191	rUAV	0.239291	18
5.26702	rSAT	0.264703	13
5.26702	rSAT	0.264705	17
5.26703	rSAT	0.264707	19
5.26734	rSAT	0.265022	27
5.26734	rSAT	0.265024	31
5.26735	rSAT	0.265026	32
5.26735	rSAT	0.264928	13
5.26766	rSAT	0.265242	17
5.26766	rSAT	0.265244	19
5.26766	rSAT	0.265246	27
5.26767	rSAT	0.265248	31
5.26798	rSAT	0.265561	32
5.26798	rSAT	0.265463	13
5.26798	rSAT	0.265465	17
5.26799	rSAT	0.265467	19
5.2683	rSAT	0.265781	27
5.2683	rSAT	0.265783	31
5.2683	rSAT	0.265785	32
5.26862	rSAT	0.266	13
5.26862	rSAT	0.266002	17
5.26862	rSAT	0.266004	19
5.26863	rSAT	0.266006	27
5.26869	rUAV	0.266068	27
5.26894	rSAT	0.26632	31
5.26894	rSAT	0.266322	32
5.26894	rSAT	0.266224	13
5.26894	rSAT	0.266226	17
5.26926	rSAT	0.266539	19
5.26926	rSAT	0.266541	27
5.26926	rSAT	0.266543	31
5.26926	rSAT	0.266545	32
5.26958	rSAT	0.266759	13
5.26958	rSAT	0.266761	17
5.26958	rSAT	0.266763	19
5.2699	rSAT	0.267078	27
5.2699	rSAT	0.26708	31
5.2699	rSAT	0.267082	32
5.2699	rSAT	0.266984	13
5.27022	rSAT	0.267298	17
5.27022	rSAT	0.2673	19
5.27022	rSAT	0.267302	27
5.27022	rSAT	0.267304	31
5.27046	rUAV	0.267744	7
5.27054	rSAT	0.267617	32
5.27054	rSAT	0.267519	13
5.27054	rSAT	0.267521	17
5.27054	rSAT	0.267523	19
5.27086	rSAT	0.267837	27
5.27086	rSAT	0.267839	31
5.27086	rSAT	0.267841	32
5.27118	rSAT	0.268056	13
5.27118	rSAT	0.268058	17
5.27118	rSAT	0.26806	19
5.27118	rSAT	0.268062	27
5.27149	rSAT	0.268376	31
5.2715	rSAT	0.268378	32
5.2715	rSAT	0.26828	13
5.2715	rSAT	0.268282	17
5.27181	rSAT	0.268595	19
5.27182	rSAT	0.268597	27
5.27182	rSAT	0.268599	31
5.27182	rSAT	0.268601	32
5.27229	rUAV	0.269571	18
5.30204	rUAV	0.299326	27
6.016	rLTE	0.013681	4
6.016	rLTE	0.013581	4
6.016	rLTE	0.013481	4
6.016	rLTE	0.013381	4
6.016	rLTE	0.013281	4
6.016	rLTE	0.013181	4
6.016	rLTE	0.013081	4
6.017	rLTE	0.014681	15
6.017	rLTE	0.014581	15
6.017	rLTE	0.014481	15
6.017	rLTE	0.014381	15
6.017	rLTE	0.014281	15
6.017	rLTE	0.014181	15
6.017	rLTE	0.014081	15
6.017	rLTE	0.013981	15
6.017	rLTE	0.013881	15
6.018	rLTE	0.015681	26
6.018	rLTE	0.015581	26
6.018	rLTE	0.015481	26
6.018	rLTE	0.015381	26
6.018	rLTE	0.015281	26
6.018	rLTE	0.015181	26
6.018	rLTE	0.015081	26
6.018	rLTE	0.014981	26
6.018	rLTE	0.014881	26
6.019	rLTE	0.016681	9
6.019	rLTE	0.016581	9
6.019	rLTE	0.016481	9
6.019	rLTE	0.016381	9
6.019	rLTE	0.016281	9
6.019	rLTE	0.016181	9
6.019	rLTE	0.016081	9
6.02	rLTE	0.017681	19
6.02	rLTE	0.017581	19
6.02	rLTE	0.017481	19
6.02	rLTE	0.017381	19
6.02	rLTE	0.017281	19
6.02	rLTE	0.017181	19
6.02	rLTE	0.017081	19
6.021	rLTE	0.018681	10
6.021	rLTE	0.018581	10
6.021	rLTE	0.018481	10
6.022	rLTE	0.019681	22
6.022	rLTE	0.019581	22
6.022	rLTE	0.019481	22
6.023	rLTE	0.020681	12
6.023	rLTE	0.020581	12
6.023	rLTE	0.020481	12
6.024	rLTE	0.021681	0
6.024	rLTE	0.021581	0
6.024	rLTE	0.021481	0
6.025	rLTE	0.022681	14
6.025	rLTE	0.022581	14
6.025	rLTE	0.022481	14
6.026	rLTE	0.023681	13
6.027	rLTE	0.023981	4
6.027	rLTE	0.023881	4
6.027	rLTE	0.023781	4
6.028	rLTE	0.024781	15
6.029	rLTE	0.025781	26
6.03	rLTE	0.026981	9
6.03	rLTE	0.026881	9
6.03	rLTE	0.026781	9
6.031	rLTE	0.027981	19
6.031	rLTE	0.027881	19
6.031	rLTE	0.027781	19
6.032	rLTE	0.029381	10
6.032	rLTE	0.029281	10
6.032	rLTE	0.029181	10
6.032	rLTE	0.029081	10
6.033	rLTE	0.030381	22
6.033	rLTE	0.030281	22
6.033	rLTE	0.030181	22
6.034	rLTE	0.031381	12
6.034	rLTE	0.031281	12
6.034	rLTE	0.031181	12
6.035	rLTE	0.032381	0
6.035	rLTE	0.032281	0
6.035	rLTE	0.032181	0
6.036	rLTE	0.033381	14
6.036	rLTE	0.033281	14
6.036	rLTE	0.033181	14
6.037	rLTE	0.034581	13
6.037	rLTE	0.034481	13
6.038	rLTE	0.034981	10
6.038	rLTE	0.034881	10
6.038	rLTE	0.034781	10
6.039	rLTE	0.036081	22
6.039	rLTE	0.035981	22
6.039	rLTE	0.035881	22
